SR Change,Elim,Death,Match Time,Dmg
-19.00,20.00,14.00,13,6753.00
-21.00,39.00,9.00,14,9255.00
20.00,26.00,16.00,15,1816.00
-27.00,28.00,17.00,15,9665.00
-22.00,0.00,12.00,15,1575.00
-26.00,31.00,14.00,8,3271.00
-23.00,5.00,11.00,14,7210.00
-22.00,20.00,14.00,17,8538.00
30.00,21.00,11.00,11,4346.00
-13.00,4.00,13.00,15,1870.00
31.00,8.00,9.00,11,11816.00
24.00,27.00,11.00,14,4797.00
-23.00,16.00,3.00,6,3439.00
17.00,2.00,8.00,13,10592.00
19.00,38.00,9.00,16,5805.00
29.00,28.00,8.00,14,5237.00
26.00,34.00,7.00,10,5532.00
24.00,24.00,9.00,11,7119.00
-18.00,23.00,11.00,11,5441.00
-18.00,20.00,22.00,16,4749.00
-29.00,7.00,11.00,10,3465.00
-20.00,5.00,9.00,18,6210.00
25.00,21.00,10.00,15,8642.00
27.00,3.00,11.00,6,13772.00
-27.00,25.00,7.00,16,6541.00
20.00,15.00,4.00,6,2087.00
21.00,9.00,7.00,17,4523.00
-22.00,9.00,11.00,9,4470.00
-27.00,15.00,4.00,16,13654.00
-22.00,32.00,4.00,12,3844.00
18.00,8.00,21.00,15,4602.00
31.00,31.00,5.00,11,4611.00
22.00,26.00,16.00,11,3685.00
-25.00,11.00,11.00,18,4150.00
33.00,18.00,8.00,13,7710.00
-22.00,32.00,14.00,10,3794.00
-21.00,21.00,9.00,10,7184.00
-27.00,33.00,8.00,17,2585.00
30.00,35.00,14.00,11,2642.00
-20.00,38.00,4.00,21,5720.00
-18.00,25.00,9.00,15,6577.00
-26.00,8.00,9.00,11,2991.00
-21.00,16.00,7.00,12,6337.00
-25.00,40.00,10.00,12,11639.00
-24.00,21.00,15.00,7,6637.00
16.00,34.00,10.00,8,13927.00
21.00,18.00,9.00,8,7549.00
-24.00,9.00,9.00,4,2253.00
-22.00,3.00,11.00,17,4370.00
23.00,17.00,9.00,14,8415.00
-15.00,25.00,12.00,8,13266.00
22.00,23.00,21.00,10,5272.00
-24.00,22.00,9.00,6,4988.00
26.00,13.00,11.00,18,5182.00
29.00,4.00,10.00,12,5250.00
-22.00,12.00,15.00,10,10022.00
24.00,30.00,9.00,13,17246.00
-28.00,7.00,2.00,16,5335.00
-16.00,9.00,8.00,16,4610.00
22.00,17.00,10.00,18,3679.00
-20.00,13.00,7.00,15,3690.00
-23.00,19.00,4.00,6,2606.00
18.00,7.00,12.00,13,10766.00
19.00,16.00,9.00,7,9382.00
17.00,8.00,2.00,7,3966.00
29.00,24.00,9.00,10,12497.00
25.00,27.00,13.00,7,1867.00
21.00,37.00,8.00,10,6379.00
28.00,23.00,4.00,17,5195.00
22.00,21.00,11.00,19,6251.00
-21.00,17.00,7.00,13,4977.00
21.00,15.00,12.00,7,6908.00
-20.00,10.00,12.00,13,3258.00
23.00,20.00,10.00,16,7643.00
-15.00,9.00,15.00,10,2473.00
-18.00,7.00,8.00,8,4171.00
-22.00,25.00,14.00,9,6553.00
-31.00,43.00,6.00,16,12286.00
26.00,12.00,8.00,16,2055.00
25.00,25.00,14.00,14,6095.00
-27.00,4.00,7.00,12,6947.00
18.00,19.00,11.00,12,7027.00
21.00,28.00,18.00,15,7844.00
28.00,10.00,19.00,5,5278.00
20.00,17.00,12.00,13,2795.00
27.00,41.00,14.00,14,4168.00
-22.00,29.00,8.00,9,5706.00
21.00,1.00,7.00,6,16452.00
-23.00,28.00,9.00,11,6895.00
-22.00,15.00,12.00,12,16747.00
-22.00,32.00,19.00,11,2701.00
-27.00,19.00,5.00,14,7489.00
-24.00,30.00,14.00,10,4442.00
25.00,27.00,8.00,11,332.00
22.00,4.00,5.00,5,3346.00
27.00,4.00,5.00,16,8122.00
-21.00,13.00,10.00,10,4024.00
26.00,27.00,7.00,8,4783.00
27.00,7.00,8.00,7,6583.00
25.00,15.00,6.00,6,4581.00
28.00,24.00,8.00,9,2214.00
32.00,22.00,8.00,14,12650.00
-27.00,10.00,20.00,13,4588.00
-23.00,8.00,8.00,15,5413.00
23.00,4.00,9.00,12,5848.00
18.00,12.00,10.00,13,4140.00
18.00,32.00,12.00,14,4008.00
-25.00,23.00,6.00,12,8485.00
-25.00,11.00,9.00,17,4702.00
18.00,6.00,13.00,17,4831.00
27.00,62.00,9.00,12,1694.00
-32.00,29.00,7.00,12,8705.00
-18.00,8.00,8.00,15,1574.00
-21.00,8.00,9.00,9,4186.00
-19.00,20.00,0.00,5,6907.00
21.00,29.00,3.00,13,6178.00
-25.00,33.00,4.00,12,9751.00
19.00,16.00,2.00,16,4204.00
-18.00,18.00,16.00,16,7446.00
17.00,15.00,8.00,13,4273.00
22.00,44.00,6.00,4,10373.00
22.00,4.00,12.00,14,14361.00
-24.00,28.00,8.00,13,7095.00
-21.00,10.00,8.00,9,9536.00
-25.00,3.00,10.00,12,3945.00
28.00,17.00,11.00,13,7592.00
31.00,1.00,11.00,12,7043.00
-22.00,36.00,23.00,17,8094.00
-21.00,5.00,12.00,4,9808.00
-16.00,10.00,12.00,17,7430.00
26.00,15.00,10.00,15,5844.00
-19.00,27.00,7.00,14,5944.00
22.00,24.00,10.00,16,1946.00
25.00,5.00,9.00,6,5356.00
24.00,26.00,12.00,17,928.00
-23.00,25.00,20.00,11,3847.00
-29.00,15.00,8.00,12,10311.00
-31.00,14.00,11.00,16,2033.00
-26.00,18.00,11.00,6,4853.00
-29.00,12.00,10.00,18,3955.00
-24.00,27.00,2.00,11,-50.00
-28.00,21.00,7.00,9,2166.00
24.00,23.00,11.00,12,4995.00
-22.00,19.00,11.00,9,8725.00
-22.00,38.00,10.00,14,6054.00
-16.00,54.00,2.00,6,7166.00
-16.00,24.00,9.00,8,6990.00
-17.00,11.00,4.00,12,5167.00
-21.00,8.00,9.00,5,7225.00
-19.00,23.00,5.00,8,6163.00
-24.00,24.00,12.00,15,10023.00
-19.00,27.00,13.00,15,3901.00
-27.00,10.00,4.00,10,4781.00
-25.00,17.00,13.00,17,3910.00
-27.00,37.00,8.00,19,6388.00
28.00,9.00,11.00,15,4325.00
-21.00,26.00,3.00,14,9992.00
23.00,31.00,9.00,6,5709.00
-30.00,28.00,15.00,13,6457.00
25.00,28.00,6.00,9,7245.00
-17.00,22.00,8.00,10,4613.00
34.00,12.00,9.00,11,6694.00
-16.00,18.00,4.00,5,5229.00
-25.00,26.00,21.00,16,4890.00
-22.00,9.00,15.00,14,6835.00
19.00,32.00,2.00,3,9979.00
27.00,12.00,9.00,7,5865.00
-24.00,2.00,13.00,10,2162.00
-23.00,18.00,10.00,6,8455.00
19.00,20.00,7.00,7,13852.00
-26.00,13.00,15.00,13,5680.00
18.00,15.00,15.00,12,3109.00
-29.00,37.00,11.00,15,8020.00
-20.00,24.00,8.00,4,7439.00
-22.00,22.00,11.00,19,5766.00
-23.00,38.00,7.00,13,7379.00
26.00,13.00,15.00,9,5980.00
21.00,17.00,14.00,16,9458.00
21.00,16.00,6.00,15,2399.00
27.00,29.00,10.00,17,9802.00
29.00,12.00,12.00,10,5707.00
-30.00,22.00,5.00,12,1750.00
28.00,26.00,9.00,13,1783.00
-21.00,21.00,14.00,20,4191.00
-24.00,50.00,16.00,16,4272.00
-23.00,17.00,4.00,10,2292.00
-24.00,18.00,7.00,13,4286.00
-30.00,28.00,4.00,9,7565.00
29.00,4.00,19.00,12,623.00
19.00,16.00,16.00,16,1773.00
28.00,30.00,7.00,8,3618.00
-32.00,18.00,5.00,7,9895.00
-27.00,26.00,14.00,4,4880.00
-18.00,25.00,2.00,15,3173.00
29.00,18.00,19.00,14,7636.00
29.00,25.00,19.00,5,2032.00
-21.00,14.00,6.00,8,4842.00
22.00,22.00,7.00,14,7981.00
37.00,16.00,8.00,9,4501.00
27.00,26.00,19.00,14,1214.00
22.00,17.00,9.00,13,2761.00
18.00,13.00,9.00,23,10398.00
26.00,2.00,8.00,10,8605.00
-25.00,17.00,20.00,13,9512.00
18.00,15.00,3.00,13,9472.00
-25.00,9.00,12.00,18,2625.00
23.00,27.00,4.00,23,10337.00
-20.00,18.00,5.00,9,6739.00
24.00,20.00,9.00,11,6250.00
26.00,35.00,16.00,13,3135.00
15.00,19.00,14.00,15,2394.00
25.00,22.00,14.00,8,3432.00
-28.00,15.00,4.00,14,5982.00
26.00,37.00,6.00,10,6956.00
-20.00,19.00,15.00,5,4370.00
-28.00,10.00,10.00,11,4722.00
-23.00,3.00,11.00,12,5702.00
-28.00,11.00,2.00,11,2413.00
25.00,12.00,9.00,8,9575.00
32.00,22.00,8.00,13,13651.00
24.00,35.00,15.00,15,6508.00
-24.00,23.00,8.00,15,2607.00
-25.00,18.00,9.00,13,4237.00
25.00,28.00,11.00,18,4099.00
25.00,34.00,4.00,9,6858.00
32.00,10.00,7.00,10,3480.00
-23.00,8.00,2.00,11,6360.00
-26.00,33.00,22.00,11,3596.00
28.00,31.00,1.00,9,3444.00
33.00,32.00,3.00,20,3706.00
-22.00,23.00,10.00,8,6337.00
33.00,19.00,14.00,8,8805.00
19.00,16.00,14.00,17,368.00
-20.00,14.00,9.00,8,5892.00
36.00,26.00,6.00,7,5147.00
19.00,15.00,12.00,13,6232.00
27.00,10.00,6.00,15,5832.00
-21.00,8.00,6.00,14,7572.00
-28.00,30.00,3.00,3,4773.00
-20.00,22.00,6.00,17,11569.00
24.00,12.00,4.00,14,2224.00
-17.00,24.00,8.00,9,8028.00
-30.00,16.00,7.00,10,10450.00
-19.00,25.00,7.00,8,5799.00
19.00,27.00,14.00,15,7167.00
29.00,16.00,6.00,9,4035.00
17.00,13.00,6.00,14,7227.00
-25.00,30.00,6.00,11,7015.00
-16.00,10.00,8.00,12,2987.00
-24.00,29.00,2.00,12,6087.00
25.00,26.00,6.00,15,4472.00
27.00,30.00,22.00,11,2702.00
-30.00,5.00,16.00,11,7923.00
-21.00,11.00,11.00,13,4369.00
21.00,30.00,9.00,5,7288.00
32.00,9.00,7.00,5,8407.00
-28.00,14.00,9.00,13,2016.00
18.00,14.00,6.00,14,869.00
21.00,24.00,17.00,13,9569.00
-29.00,18.00,14.00,6,4073.00
26.00,23.00,8.00,10,5801.00
27.00,4.00,6.00,8,8308.00
-26.00,16.00,9.00,13,9724.00
32.00,8.00,7.00,15,4211.00
22.00,16.00,9.00,9,3969.00
-26.00,8.00,11.00,10,7324.00
23.00,10.00,10.00,13,9806.00
-26.00,20.00,9.00,12,4405.00
-18.00,36.00,16.00,13,5157.00
-24.00,16.00,15.00,20,2790.00
26.00,18.00,13.00,11,3704.00
22.00,5.00,13.00,14,1932.00
27.00,22.00,11.00,6,3221.00
25.00,30.00,15.00,10,4770.00
-26.00,18.00,8.00,8,1302.00
26.00,29.00,6.00,8,836.00
27.00,26.00,9.00,15,4081.00
23.00,9.00,10.00,5,3466.00
23.00,21.00,9.00,13,2060.00
27.00,26.00,10.00,17,8739.00
27.00,20.00,11.00,14,7449.00
-27.00,14.00,5.00,8,4419.00
-17.00,19.00,14.00,12,5252.00
-18.00,34.00,8.00,17,9593.00
24.00,31.00,11.00,19,6029.00
-24.00,5.00,14.00,14,10151.00
-25.00,17.00,7.00,12,2126.00
19.00,33.00,2.00,6,4175.00
18.00,22.00,13.00,7,4068.00
-18.00,28.00,9.00,13,7338.00
21.00,20.00,16.00,8,6743.00
-25.00,9.00,7.00,12,3706.00
22.00,9.00,9.00,9,5558.00
28.00,8.00,5.00,18,3669.00
-23.00,7.00,7.00,14,12226.00
-20.00,30.00,7.00,13,3516.00
23.00,12.00,8.00,13,3839.00
-33.00,32.00,9.00,11,3118.00
-17.00,23.00,3.00,13,5995.00
32.00,7.00,15.00,11,10859.00
-23.00,28.00,13.00,20,4008.00
25.00,14.00,12.00,7,5762.00
-20.00,23.00,11.00,5,7576.00
-25.00,17.00,10.00,12,10419.00
-22.00,37.00,7.00,14,7976.00
31.00,23.00,9.00,17,13552.00
30.00,16.00,11.00,8,1374.00
32.00,20.00,12.00,18,4000.00
27.00,15.00,5.00,11,7178.00
-25.00,28.00,5.00,4,2633.00
23.00,22.00,15.00,13,8887.00
-26.00,34.00,11.00,6,6409.00
27.00,36.00,17.00,14,9907.00
27.00,40.00,15.00,14,7858.00
-28.00,21.00,5.00,13,13425.00
26.00,8.00,9.00,15,5364.00
-25.00,31.00,17.00,13,6181.00
28.00,4.00,5.00,14,2187.00
21.00,23.00,8.00,17,6475.00
-24.00,13.00,10.00,5,3200.00
-13.00,28.00,4.00,15,5523.00
32.00,13.00,14.00,12,9884.00
20.00,30.00,8.00,15,2846.00
-21.00,3.00,14.00,14,6867.00
-26.00,28.00,14.00,8,11838.00
24.00,53.00,10.00,10,8518.00
21.00,25.00,9.00,15,5332.00
-21.00,19.00,8.00,11,4606.00
-30.00,28.00,5.00,13,5130.00
21.00,41.00,8.00,13,6938.00
-20.00,28.00,8.00,10,6342.00
-18.00,21.00,10.00,15,4202.00
-31.00,23.00,7.00,15,7861.00
-16.00,15.00,7.00,13,9929.00
-19.00,38.00,8.00,12,6737.00
15.00,17.00,14.00,10,2717.00
-22.00,15.00,2.00,15,6508.00
-19.00,23.00,4.00,10,7181.00
-21.00,18.00,5.00,14,7070.00
-25.00,25.00,10.00,14,6971.00
-28.00,13.00,6.00,11,5563.00
-22.00,9.00,6.00,15,4520.00
28.00,21.00,10.00,11,6140.00
33.00,16.00,6.00,7,2506.00
26.00,15.00,21.00,8,10472.00
-22.00,33.00,10.00,14,6308.00
30.00,45.00,9.00,4,14383.00
-31.00,12.00,9.00,7,1433.00
32.00,2.00,12.00,17,1258.00
28.00,6.00,14.00,11,3372.00
29.00,17.00,6.00,16,3046.00
-20.00,24.00,15.00,6,2238.00
30.00,25.00,11.00,16,6020.00
-21.00,13.00,4.00,14,4940.00
20.00,24.00,8.00,10,3515.00
-23.00,2.00,18.00,15,4390.00
29.00,25.00,6.00,17,5963.00
26.00,43.00,4.00,7,13532.00
40.00,24.00,3.00,17,1745.00
-22.00,25.00,5.00,10,6316.00
-26.00,14.00,12.00,15,6259.00
28.00,10.00,8.00,7,8059.00
-24.00,17.00,9.00,4,7946.00
-26.00,20.00,13.00,11,1746.00
-19.00,26.00,8.00,11,9535.00
27.00,20.00,9.00,15,7568.00
-28.00,25.00,9.00,5,5668.00
-16.00,17.00,6.00,7,6029.00
-21.00,14.00,10.00,4,5290.00
23.00,19.00,12.00,4,3276.00
26.00,28.00,3.00,16,2359.00
22.00,22.00,10.00,12,7002.00
20.00,17.00,13.00,6,9832.00
20.00,28.00,0.00,15,3277.00
14.00,30.00,11.00,10,1386.00
31.00,20.00,16.00,12,1662.00
-22.00,10.00,9.00,6,2809.00
22.00,4.00,8.00,5,7302.00
-27.00,30.00,7.00,15,2251.00
-26.00,42.00,5.00,7,6571.00
-25.00,21.00,5.00,14,7050.00
22.00,26.00,14.00,9,4371.00
25.00,6.00,16.00,16,3784.00
-26.00,13.00,10.00,18,4234.00
19.00,57.00,8.00,11,7767.00
28.00,54.00,10.00,9,3994.00
27.00,11.00,8.00,12,4747.00
25.00,17.00,3.00,10,4296.00
-22.00,8.00,10.00,5,4279.00
-20.00,15.00,15.00,9,3438.00
-21.00,21.00,14.00,13,6960.00
23.00,16.00,10.00,8,3801.00
31.00,28.00,9.00,11,11949.00
16.00,3.00,10.00,16,5953.00
23.00,5.00,11.00,21,5890.00
-27.00,31.00,13.00,12,803.00
29.00,25.00,9.00,14,6303.00
23.00,9.00,8.00,13,3424.00
34.00,13.00,4.00,8,6709.00
32.00,9.00,14.00,10,6685.00
-17.00,52.00,13.00,11,3512.00
-30.00,13.00,8.00,14,8154.00
28.00,15.00,10.00,5,6877.00
-16.00,8.00,13.00,8,4872.00
25.00,18.00,14.00,13,1221.00
-27.00,7.00,3.00,9,6398.00
-24.00,23.00,5.00,9,9035.00
-26.00,11.00,11.00,17,4103.00
33.00,31.00,12.00,9,10050.00
25.00,-1.00,12.00,15,5160.00
18.00,34.00,7.00,16,3655.00
-25.00,7.00,15.00,8,5098.00
-15.00,19.00,4.00,9,2792.00
29.00,37.00,5.00,13,11780.00
24.00,6.00,6.00,11,7019.00
-20.00,29.00,5.00,17,5647.00
15.00,17.00,4.00,11,4069.00
-20.00,33.00,5.00,7,4779.00
-23.00,18.00,9.00,12,6434.00
-21.00,18.00,6.00,12,3998.00
-23.00,19.00,9.00,12,3654.00
23.00,15.00,11.00,12,5487.00
21.00,6.00,10.00,12,8684.00
-24.00,4.00,12.00,14,2558.00
18.00,10.00,8.00,18,7449.00
18.00,31.00,8.00,6,6508.00
-20.00,20.00,20.00,7,6391.00
25.00,7.00,5.00,15,7153.00
23.00,15.00,15.00,21,6184.00
18.00,4.00,2.00,19,4621.00
25.00,12.00,12.00,10,2428.00
-28.00,7.00,6.00,7,6771.00
28.00,13.00,16.00,12,5761.00
20.00,13.00,7.00,17,1966.00
23.00,23.00,6.00,11,5236.00
-23.00,12.00,10.00,16,12423.00
-21.00,18.00,4.00,14,7442.00
22.00,23.00,2.00,17,7032.00
-23.00,30.00,11.00,6,7746.00
27.00,30.00,7.00,5,5649.00
23.00,16.00,8.00,6,10442.00
-25.00,4.00,13.00,9,7217.00
26.00,35.00,10.00,14,3779.00
-29.00,13.00,14.00,14,5381.00
-28.00,19.00,6.00,8,3101.00
-22.00,21.00,8.00,11,6436.00
25.00,30.00,4.00,15,3349.00
17.00,33.00,3.00,11,8290.00
22.00,36.00,10.00,8,5875.00
31.00,12.00,10.00,15,11363.00
27.00,17.00,6.00,4,-36.00
21.00,22.00,12.00,12,10837.00
24.00,24.00,7.00,5,5276.00
26.00,11.00,6.00,10,982.00
25.00,16.00,7.00,10,2549.00
22.00,19.00,11.00,11,6695.00
25.00,7.00,8.00,19,1893.00
25.00,8.00,13.00,14,5915.00
-28.00,25.00,15.00,10,5994.00
-20.00,31.00,17.00,6,4431.00
25.00,26.00,4.00,10,6224.00
-26.00,43.00,3.00,8,9287.00
17.00,16.00,8.00,7,2685.00
-18.00,18.00,4.00,5,9328.00
18.00,2.00,10.00,14,1061.00
-21.00,13.00,10.00,13,8744.00
-21.00,12.00,7.00,17,7647.00
21.00,10.00,11.00,8,5696.00
-24.00,41.00,4.00,17,6915.00
-20.00,14.00,8.00,10,3134.00
-19.00,15.00,14.00,13,7207.00
-22.00,16.00,7.00,15,567.00
-26.00,27.00,9.00,18,10165.00
-25.00,20.00,17.00,20,4417.00
25.00,32.00,9.00,15,2016.00
-27.00,24.00,7.00,5,9106.00
-22.00,2.00,9.00,14,5758.00
35.00,12.00,8.00,14,3943.00
23.00,21.00,6.00,11,9065.00
-27.00,30.00,6.00,14,5635.00
25.00,28.00,4.00,10,4993.00
-19.00,55.00,9.00,14,5578.00
-20.00,15.00,11.00,20,7519.00
-26.00,22.00,2.00,11,5957.00
15.00,36.00,23.00,15,5418.00
27.00,27.00,1.00,12,2632.00
26.00,20.00,1.00,10,4365.00
20.00,6.00,6.00,19,7346.00
21.00,33.00,10.00,13,2554.00
-21.00,16.00,9.00,8,4595.00
26.00,14.00,5.00,7,6206.00
19.00,10.00,8.00,18,8894.00
17.00,22.00,13.00,15,600.00
25.00,21.00,6.00,17,6843.00
-17.00,14.00,13.00,12,2351.00
31.00,0.00,8.00,4,7117.00
21.00,15.00,7.00,16,6499.00
23.00,13.00,9.00,16,3155.00
-20.00,15.00,7.00,18,1879.00
-26.00,24.00,5.00,13,5281.00
23.00,17.00,12.00,13,6302.00
24.00,18.00,8.00,15,6062.00
26.00,29.00,8.00,5,2763.00
-28.00,11.00,5.00,10,8727.00
-23.00,26.00,17.00,13,5529.00
-20.00,2.00,4.00,17,9888.00
-19.00,13.00,12.00,12,12172.00
-21.00,32.00,15.00,19,12316.00
22.00,21.00,5.00,12,8125.00
-26.00,27.00,11.00,10,4045.00
17.00,25.00,8.00,9,3279.00
27.00,18.00,17.00,13,5009.00
-23.00,23.00,12.00,11,7309.00
-20.00,19.00,8.00,11,1774.00
-16.00,12.00,8.00,9,2852.00
-26.00,24.00,10.00,16,5677.00
31.00,31.00,7.00,17,1956.00
-16.00,25.00,6.00,5,7328.00
-24.00,19.00,0.00,8,8546.00
26.00,24.00,7.00,10,7488.00
-26.00,34.00,5.00,14,4740.00
21.00,30.00,9.00,7,7071.00
-18.00,33.00,3.00,6,6080.00
-19.00,36.00,9.00,11,2757.00
-20.00,6.00,16.00,11,4747.00
23.00,24.00,7.00,12,6853.00
22.00,8.00,16.00,14,9741.00
26.00,6.00,14.00,20,2858.00
33.00,30.00,3.00,10,9823.00
24.00,33.00,12.00,7,2455.00
19.00,21.00,4.00,14,6110.00
-25.00,14.00,6.00,14,3437.00
-19.00,26.00,9.00,16,1279.00
23.00,12.00,10.00,9,4114.00
-23.00,10.00,3.00,11,10218.00
24.00,25.00,16.00,17,4198.00
-26.00,3.00,8.00,7,5770.00
20.00,21.00,7.00,10,2164.00
-18.00,32.00,10.00,11,1874.00
24.00,19.00,9.00,16,5516.00
-26.00,16.00,14.00,12,4860.00
32.00,29.00,12.00,13,6128.00
-27.00,33.00,7.00,5,5345.00
20.00,22.00,9.00,6,17084.00
21.00,55.00,15.00,6,7987.00
31.00,23.00,9.00,12,8126.00
-28.00,17.00,6.00,9,1564.00
28.00,24.00,6.00,11,16481.00
-16.00,25.00,14.00,14,5432.00
24.00,16.00,11.00,14,5499.00
-23.00,8.00,4.00,14,4069.00
28.00,35.00,7.00,15,5836.00
23.00,3.00,10.00,6,6043.00
-24.00,18.00,10.00,6,8495.00
-20.00,8.00,15.00,11,4587.00
-24.00,25.00,11.00,10,7959.00
-20.00,1.00,10.00,5,2304.00
31.00,24.00,12.00,7,9628.00
22.00,16.00,15.00,13,6555.00
28.00,15.00,13.00,15,2951.00
30.00,16.00,3.00,8,4701.00
22.00,12.00,16.00,13,7152.00
-18.00,32.00,8.00,12,9347.00
-21.00,21.00,12.00,7,2051.00
-24.00,11.00,13.00,9,13592.00
24.00,17.00,17.00,12,3020.00
26.00,15.00,4.00,20,6499.00
19.00,25.00,8.00,18,3255.00
-25.00,19.00,7.00,10,2060.00
-27.00,20.00,7.00,4,8151.00
-26.00,18.00,11.00,11,4798.00
-27.00,19.00,16.00,12,2728.00
-20.00,20.00,13.00,9,3282.00
30.00,29.00,3.00,9,7376.00
-24.00,22.00,15.00,10,9139.00
36.00,34.00,15.00,15,8485.00
-16.00,3.00,4.00,5,10787.00
-22.00,22.00,15.00,18,12659.00
26.00,5.00,13.00,10,5037.00
29.00,14.00,7.00,4,8007.00
-18.00,20.00,9.00,15,5229.00
-21.00,12.00,11.00,12,1675.00
-20.00,42.00,3.00,10,3005.00
-23.00,17.00,11.00,13,7149.00
-28.00,10.00,5.00,4,3258.00
-23.00,12.00,6.00,16,10615.00
13.00,6.00,6.00,7,6988.00
18.00,15.00,9.00,12,3148.00
-23.00,36.00,9.00,9,1357.00
-25.00,14.00,0.00,18,5490.00
-29.00,14.00,8.00,5,7776.00
30.00,16.00,10.00,15,1852.00
-29.00,12.00,7.00,14,3900.00
-25.00,24.00,16.00,13,12619.00
-21.00,7.00,12.00,15,4275.00
28.00,16.00,7.00,10,2702.00
20.00,28.00,7.00,19,5682.00
17.00,29.00,8.00,12,4854.00
-27.00,27.00,8.00,8,7340.00
34.00,55.00,8.00,17,5385.00
-29.00,16.00,11.00,10,3228.00
22.00,32.00,9.00,19,1914.00
25.00,28.00,3.00,21,13163.00
26.00,20.00,15.00,7,10432.00
26.00,26.00,6.00,13,3287.00
-25.00,27.00,7.00,14,4920.00
-21.00,29.00,4.00,11,3751.00
23.00,23.00,10.00,11,3217.00
-17.00,12.00,9.00,6,7214.00
-20.00,11.00,9.00,13,4613.00
-24.00,10.00,10.00,8,6500.00
30.00,25.00,8.00,4,3973.00
26.00,25.00,3.00,12,5551.00
-24.00,15.00,5.00,10,5235.00
17.00,56.00,12.00,6,10841.00
-23.00,30.00,8.00,6,5919.00
-15.00,18.00,17.00,8,7379.00
37.00,11.00,7.00,18,3409.00
-17.00,22.00,9.00,10,3957.00
-22.00,25.00,6.00,23,4466.00
32.00,20.00,7.00,11,8059.00
-28.00,15.00,8.00,13,4232.00
24.00,19.00,10.00,5,1624.00
28.00,27.00,6.00,11,2206.00
-22.00,21.00,5.00,10,4258.00
26.00,19.00,6.00,11,5414.00
-22.00,19.00,10.00,14,2156.00
25.00,5.00,5.00,13,6387.00
-24.00,15.00,16.00,16,7582.00
31.00,12.00,11.00,17,3551.00
22.00,30.00,7.00,10,2901.00
29.00,6.00,3.00,14,7514.00
27.00,5.00,8.00,9,6490.00
-20.00,25.00,8.00,6,8070.00
-18.00,19.00,6.00,13,7045.00
23.00,30.00,4.00,7,1904.00
32.00,1.00,5.00,10,7348.00
-14.00,39.00,5.00,16,6195.00
-22.00,27.00,9.00,11,7873.00
21.00,51.00,13.00,12,6635.00
24.00,16.00,7.00,5,5071.00
14.00,39.00,2.00,14,2741.00
20.00,17.00,8.00,12,3638.00
-22.00,13.00,5.00,10,5094.00
-17.00,23.00,10.00,6,4966.00
-23.00,13.00,9.00,16,4168.00
22.00,12.00,2.00,10,5113.00
-27.00,23.00,7.00,8,7174.00
27.00,27.00,9.00,7,7119.00
-20.00,28.00,7.00,5,1697.00
23.00,25.00,17.00,12,5705.00
-22.00,25.00,4.00,13,6372.00
24.00,4.00,8.00,15,4201.00
-23.00,29.00,8.00,15,3702.00
-19.00,6.00,7.00,12,10886.00
-29.00,25.00,8.00,10,6167.00
-20.00,5.00,3.00,16,5215.00
-20.00,28.00,5.00,13,4370.00
-19.00,29.00,9.00,12,7901.00
-24.00,24.00,16.00,13,3469.00
-21.00,23.00,10.00,5,351.00
-25.00,27.00,7.00,18,3694.00
-21.00,9.00,9.00,13,3691.00
-21.00,31.00,17.00,6,5080.00
22.00,18.00,14.00,14,10310.00
-22.00,13.00,12.00,20,5337.00
21.00,16.00,7.00,15,1789.00
-28.00,25.00,3.00,15,6911.00
-19.00,18.00,15.00,18,9921.00
-26.00,18.00,7.00,14,2679.00
-25.00,26.00,11.00,14,2226.00
26.00,16.00,12.00,7,7075.00
31.00,24.00,12.00,17,3784.00
25.00,20.00,13.00,12,2203.00
-23.00,51.00,7.00,14,6478.00
23.00,35.00,8.00,13,8544.00
27.00,28.00,13.00,12,2613.00
-28.00,3.00,4.00,5,4593.00
-20.00,21.00,5.00,6,6718.00
-21.00,24.00,10.00,6,4748.00
-21.00,24.00,11.00,15,3862.00
-18.00,32.00,9.00,7,6717.00
-20.00,4.00,11.00,17,7574.00
23.00,8.00,9.00,8,4660.00
-20.00,21.00,13.00,16,3034.00
15.00,14.00,4.00,15,7281.00
29.00,5.00,13.00,9,3643.00
-22.00,22.00,14.00,5,2409.00
24.00,20.00,14.00,14,2794.00
-22.00,28.00,6.00,9,7085.00
-23.00,9.00,9.00,6,4326.00
17.00,5.00,5.00,16,3123.00
26.00,28.00,5.00,11,2769.00
-23.00,14.00,11.00,10,5838.00
32.00,11.00,9.00,19,5902.00
24.00,5.00,11.00,17,6951.00
24.00,11.00,6.00,11,3392.00
26.00,40.00,13.00,14,4455.00
33.00,32.00,11.00,16,7071.00
-26.00,6.00,8.00,17,4046.00
32.00,26.00,11.00,11,3150.00
25.00,23.00,9.00,12,4348.00
22.00,10.00,12.00,15,4441.00
29.00,56.00,13.00,15,6406.00
21.00,14.00,10.00,9,6428.00
-20.00,19.00,6.00,12,4805.00
28.00,28.00,4.00,14,10961.00
20.00,14.00,9.00,6,8296.00
26.00,17.00,13.00,14,6722.00
-21.00,24.00,18.00,12,2238.00
-19.00,51.00,11.00,15,1749.00
32.00,31.00,8.00,6,4964.00
27.00,34.00,7.00,13,8563.00
21.00,24.00,5.00,14,4168.00
21.00,13.00,9.00,16,3999.00
-21.00,28.00,12.00,14,10584.00
-20.00,7.00,4.00,10,1981.00
